	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d
69	1.14179	-8.35169	-18.71663	-20.73556	35.63070	-0.05876	7.90277	2.39458	-2.47801	0.36335	0.23962	-0.10718	6.13912	2.63489	-13.67616	0.48765	0.00537	-0.14397	5.27407	-9.06318	-168.70367	0.21115	156.29269	17.43022	0.04536	-5.93274	0.09273	0.24662	-0.00122	3.17097	-1.59213	-5.16788	0.01705	0.10857	-0.00802	-5.33780	14.24613	6.48890	0.06444	0.01914	-0.02345	13.21630	3.60919	176.10010	-1.88555	169.94878	2.39438	-5.02278	-12.34520	-25.92214	18.55373	0.03923	14.09991	1.84652	-5.01747	0.32107	0.07865	-0.15438	11.30851	3.57654	-15.55978	0.93461	-0.02220	-0.38542	5.93571	-4.74513	15.97951	-0.67970	-17.36514	18.68843	1.17872	-2.19195	-0.10396	0.30186	0.01389	7.45540	-0.77016	-4.48875	0.18547	0.16108	-0.15190	-1.80992	14.36451	4.01172	0.16678	0.04239	-0.06227	13.40856	7.61086	-11.71399	1.55429	-15.66352
70	1.05252	-8.17928	-18.54934	-20.61782	35.19464	-0.05743	8.07689	2.34468	-2.48884	0.36749	0.23532	-0.11522	6.30799	2.65963	-13.63153	0.49162	0.00470	-0.14758	5.20069	-8.88243	-168.90846	0.23215	156.28108	17.48909	0.41379	-5.17717	0.09831	0.27841	-0.01917	3.48493	-1.62345	-5.30597	0.01217	0.12505	-0.00743	-5.05397	14.23109	6.24551	0.09037	0.02557	-0.03742	13.20226	4.00940	175.69600	-1.82547	169.96275	2.53370	-4.76174	-11.58511	-24.22633	19.01546	0.04832	14.37901	2.01602	-5.45809	0.30804	0.08642	-0.16396	11.55065	3.55872	-15.56459	0.95039	-0.02634	-0.40719	6.08533	-4.40632	15.70535	-0.73182	-17.37238	18.73692	1.22877	-1.97612	-0.09726	0.26664	0.00497	7.87676	-0.92527	-4.06468	0.18253	0.13712	-0.11980	-1.59982	14.30045	3.95676	0.17077	0.03730	-0.05229	13.25491	7.65464	-12.31108	1.40120	-15.65455
71	0.96991	-7.98317	-18.35442	-20.10654	35.19712	-0.05216	8.26012	2.29451	-2.52573	0.36986	0.23971	-0.12152	6.47907	2.69479	-13.58895	0.49456	0.01230	-0.14999	5.13174	-8.67622	-169.10689	0.25778	156.27296	17.64285	0.86951	-4.40762	0.08937	0.29900	-0.03104	3.87759	-1.63647	-5.42328	0.02971	0.13383	-0.02192	-4.73512	14.22339	5.96790	0.09956	0.02613	-0.04519	13.23319	4.51698	175.27472	-1.76544	169.97015	2.67296	-4.56210	-10.91594	-24.93906	16.30483	0.04849	14.68247	2.17260	-5.80133	0.32284	0.06881	-0.17732	11.79962	3.54005	-15.56204	0.93401	-0.02165	-0.40905	6.21557	-4.12677	15.41278	-0.78119	-17.38292	18.73940	1.18973	-1.83407	-0.07706	0.23653	-0.00242	8.19353	-1.08314	-3.63871	0.16861	0.11788	-0.07739	-1.44654	14.29885	3.96144	0.17786	0.03631	-0.04057	13.11507	7.62193	-12.89646	1.27177	-15.66256
72	0.90411	-7.78157	-18.11996	-21.16845	35.10302	-0.04705	8.44913	2.24848	-2.59654	0.37936	0.23490	-0.12776	6.65194	2.73919	-13.55546	0.50550	0.01013	-0.15414	5.08020	-8.46080	-169.30060	0.28797	156.26491	17.86398	1.37955	-3.64996	0.06824	0.33705	-0.03007	4.33615	-1.63961	-5.49663	0.06182	0.15779	-0.05165	-4.39248	14.23447	5.67014	0.10357	0.03161	-0.04928	13.28640	5.09404	174.82753	-1.70557	169.97054	2.78788	-4.42274	-10.34842	-25.21421	13.34516	0.03287	14.98679	2.29674	-6.03395	0.32501	0.04387	-0.16984	12.05263	3.52355	-15.56656	0.94273	-0.03316	-0.41751	6.32264	-3.91988	15.10620	-0.82916	-17.39728	18.69574	1.09445	-1.72749	-0.08981	0.21848	-0.01017	8.38710	-1.23776	-3.24759	0.17986	0.10693	-0.04150	-1.35802	14.35998	4.03569	0.15787	0.02956	-0.02249	12.99949	7.54495	-13.47989	1.16719	-15.68414
73	0.86172	-7.58859	-17.83751	-21.62638	34.14812	-0.04069	8.63891	2.21246	-2.70678	0.38564	0.22745	-0.12954	6.82598	2.78963	-13.53643	0.50930	0.00945	-0.15507	5.05634	-8.24741	-169.49124	0.32192	156.25362	18.11205	1.90483	-2.92726	-0.14019	0.46472	0.06486	4.83723	-1.65264	-5.50065	0.21364	0.23200	-0.18971	-4.04002	14.27658	5.35909	0.05839	0.04694	-0.02778	13.33397	5.68767	174.35071	-1.64404	169.96544	2.85653	-4.33526	-9.88824	-25.03418	10.98152	0.00778	15.26797	2.36245	-6.13856	0.33205	0.03129	-0.15345	12.30964	3.51832	-15.60311	0.94066	-0.02902	-0.41843	6.40816	-3.79152	14.79071	-0.87639	-17.41565	18.60538	0.98174	-1.61098	-0.08394	0.21269	-0.01628	8.44257	-1.38383	-2.92706	0.16858	0.10545	0.00294	-1.33601	14.47343	4.17318	0.15255	0.02900	-0.00824	12.91776	7.45748	-14.06720	1.08615	-15.71776
74	0.83433	-7.39895	-17.50647	-22.01884	34.20376	-0.04035	8.82393	2.19301	-2.85840	0.38782	0.22771	-0.12627	6.99989	2.84072	-13.53562	0.52666	0.00871	-0.15856	5.05546	-8.02809	-169.67453	0.35899	156.23759	18.34778	2.40876	-2.26612	-0.05119	0.32792	0.02162	5.35145	-1.69446	-5.42035	0.16667	0.15397	-0.14816	-3.69265	14.35192	5.04302	0.09967	0.02421	-0.04521	13.35415	6.24319	173.85204	-1.57938	169.95563	2.87365	-4.29142	-9.54064	-25.27621	10.59032	-0.01490	15.51361	2.34960	-6.10166	0.34649	0.02833	-0.13425	12.56994	3.53498	-15.69000	0.92217	-0.02899	-0.40509	6.47859	-3.73904	14.47085	-0.92233	-17.43810	18.46866	0.88521	-1.44538	-0.04466	0.18073	-0.01211	8.35409	-1.51597	-2.70350	0.12789	0.09267	0.03414	-1.37580	14.62551	4.35357	0.15871	0.03195	0.00518	12.87611	7.38810	-14.65611	1.02681	-15.76392
75	0.80577	-7.19293	-17.13133	-23.09480	32.62828	-0.04662	8.99892	2.19534	-3.04910	0.38832	0.21331	-0.11948	7.17201	2.88662	-13.55684	0.54538	0.00041	-0.16092	5.06398	-7.78173	-169.84204	0.39894	156.21748	18.54403	2.85797	-1.69545	-0.08884	0.37310	0.03008	5.84855	-1.77563	-5.25595	0.20177	0.17364	-0.16925	-3.36514	14.45197	4.73396	0.09400	0.03150	-0.03869	13.33823	6.71360	173.35118	-1.51179	169.94035	2.85254	-4.28687	-9.30773	-25.74052	10.79589	-0.02909	15.72019	2.26047	-5.93463	0.35133	0.02821	-0.10741	12.82617	3.57646	-15.81583	0.91385	-0.03024	-0.38243	6.54411	-3.75228	14.14913	-0.96573	-17.46480	18.28852	0.82531	-1.21169	-0.06183	0.17576	-0.02089	8.12792	-1.63320	-2.58909	0.11940	0.09658	0.05903	-1.46961	14.80532	4.55342	0.13742	0.03323	0.01577	12.87556	7.35448	-15.23439	0.98662	-15.82343
76	0.77159	-6.95737	-16.71532	-24.25983	32.04052	-0.05025	9.16060	2.22143	-3.27301	0.39193	0.21172	-0.11226	7.34146	2.92236	-13.60404	0.55974	0.00494	-0.16118	5.07836	-7.49624	-169.98926	0.44149	156.19531	18.68444	3.22155	-1.24060	-0.07773	0.36334	0.01746	6.30009	-1.89868	-5.01977	0.19483	0.16509	-0.14450	-3.07264	14.56276	4.44899	0.11489	0.03779	-0.04052	13.28643	7.06370	172.87186	-1.44225	169.91910	2.80963	-4.31754	-9.18371	-27.58525	9.07736	-0.03863	15.88038	2.11763	-5.67877	0.36389	0.00881	-0.07619	13.06509	3.63885	-15.93979	0.89463	-0.03489	-0.34043	6.61664	-3.81558	13.82475	-1.00560	-17.49633	18.07386	0.80564	-0.91640	-0.05417	0.15734	-0.02082	7.78428	-1.74102	-2.58230	0.08606	0.08857	0.05820	-1.61019	15.00273	4.75563	0.13282	0.02814	0.02518	12.91198	7.36027	-15.78146	0.96059	-15.89580
77	0.74537	-6.69124	-16.25930	-26.22508	30.14900	-0.04399	9.30870	2.26811	-3.52358	0.39655	0.19563	-0.10643	7.50819	2.94444	-13.67856	0.57498	0.00054	-0.16182	5.10965	-7.17546	-170.11823	0.48581	156.17355	18.75762	3.47848	-0.91815	-0.11136	0.34627	0.00987	6.68087	-2.06048	-4.73304	0.21595	0.15271	-0.13047	-2.82991	14.67146	4.21240	0.11645	0.03595	-0.03292	13.20199	7.27609	172.43175	-1.37221	169.89233	2.75178	-4.37721	-9.15399	-28.12214	7.28983	-0.04609	15.98020	1.94690	-5.38395	0.35894	-0.01069	-0.03354	13.27498	3.72084	-16.01748	0.88391	-0.03917	-0.29296	6.70794	-3.91065	13.49310	-1.04207	-17.53366	17.83917	0.81492	-0.58085	-0.07746	0.13606	-0.03150	7.35565	-1.84609	-2.67227	0.07529	0.07794	0.05998	-1.78921	15.20230	4.94863	0.11183	0.02399	0.02806	12.97714	7.39591	-16.27488	0.94133	-15.97979
78	0.74770	-6.39233	-15.76575	-28.13719	29.06611	-0.02124	9.44731	2.32574	-3.79804	0.40430	0.18749	-0.10599	7.67276	2.95104	-13.77532	0.58551	-0.00121	-0.16193	5.17088	-6.82722	-170.23294	0.53074	156.15446	18.75505	3.62483	-0.73077	-0.11541	0.29103	-0.00671	6.97067	-2.25360	-4.42274	0.21816	0.11427	-0.09544	-2.64814	14.77328	4.05169	0.11576	0.02757	-0.02441	13.08927	7.35545	172.03667	-1.30467	169.86063	2.67740	-4.46244	-9.19389	-26.78329	6.46665	-0.05383	16.00723	1.77084	-5.09010	0.33092	-0.01953	0.01257	13.45008	3.82658	-16.02158	0.88582	-0.03994	-0.24540	6.82754	-4.01970	13.14625	-1.07683	-17.57766	17.59805	0.83458	-0.22469	-0.07198	0.11170	-0.02943	6.88011	-1.95112	-2.84538	0.05157	0.06352	0.04376	-1.99366	15.38180	5.12189	0.09498	0.02063	0.02751	13.05979	7.44412	-16.69832	0.92046	-16.07465
79	0.79812	-6.04915	-15.24041	-30.85099	27.55552	0.01935	9.58552	2.37848	-4.10216	0.41975	0.17345	-0.11481	7.83546	2.94176	-13.87972	0.59271	-0.00349	-0.16173	5.26809	-6.45556	-170.33627	0.57509	156.13957	18.67487	3.67431	-0.66242	-0.12120	0.25006	-0.02372	7.15773	-2.46535	-4.11888	0.21794	0.08938	-0.05630	-2.53150	14.87224	3.98900	0.11322	0.02669	-0.01649	12.95583	7.32751	171.68027	-1.24404	169.82425	2.58208	-4.57570	-9.26322	-26.02818	4.39015	-0.06654	15.95364	1.61275	-4.82933	0.31810	-0.03611	0.05648	13.58737	3.96017	-15.94481	0.86900	-0.03850	-0.18939	6.98130	-4.12842	12.77405	-1.11301	-17.62838	17.36017	0.84421	0.14087	-0.05236	0.06383	-0.02075	6.39761	-2.05316	-3.08844	0.02907	0.03231	0.02409	-2.20519	15.51580	5.26592	0.06750	0.01072	0.02006	13.14692	7.48643	-17.04573	0.88947	-16.18039
80	0.91082	-5.64746	-14.69229	-30.28887	26.64706	0.06716	9.73353	2.41051	-4.45104	0.40946	0.16694	-0.12188	7.99525	2.91578	-13.96670	0.60974	-0.00520	-0.16429	5.40043	-6.06342	-170.43008	0.61807	156.12964	18.52737	3.65167	-0.67748	-0.13262	0.25113	-0.03990	7.24199	-2.67547	-3.85368	0.21660	0.08769	-0.01859	-2.47723	14.97484	4.03550	0.11027	0.02699	-0.01012	12.81446	7.23247	171.34811	-1.19449	169.78362	2.46348	-4.72007	-9.30550	-23.21997	2.23080	-0.07330	15.81651	1.49516	-4.63464	0.28780	-0.05258	0.08987	13.68397	4.12125	-15.79564	0.85936	-0.04426	-0.13180	7.17151	-4.22761	12.36705	-1.15462	-17.68507	17.13307	0.82805	0.50799	-0.03639	0.04736	-0.01354	5.94994	-2.14556	-3.38564	-0.01276	0.02325	-0.00938	-2.40107	15.58274	5.37232	0.08996	0.01658	0.02405	13.22534	7.51002	-17.32091	0.84098	-16.29927
81	1.08460	-5.18838	-14.13295	-30.98414	26.00672	0.11002	9.89444	2.42365	-4.86266	0.41803	0.15907	-0.13202	8.15065	2.86903	-14.00558	0.61538	-0.00513	-0.16397	5.56274	-5.65738	-170.51630	0.65937	156.12479	18.33414	3.58280	-0.72657	-0.13083	0.25229	-0.04707	7.23449	-2.85606	-3.65855	0.20127	0.08802	0.01320	-2.47847	15.08332	4.18969	0.11310	0.02699	-0.00548	12.68107	7.11479	171.02298	-1.15828	169.73975	2.32914	-4.89277	-9.26134	-21.13417	1.66425	-0.07265	15.60350	1.43129	-4.53738	0.26831	-0.04898	0.11130	13.73771	4.30482	-15.59374	0.83381	-0.03842	-0.07145	7.39787	-4.31312	11.92060	-1.20589	-17.74659	16.92340	0.78327	0.86453	-0.04486	-0.01102	-0.01516	5.57880	-2.22463	-3.71383	-0.00637	-0.01568	-0.00364	-2.55629	15.57210	5.43271	0.04123	0.00644	0.00826	13.28341	7.51182	-17.53536	0.77022	-16.43787
82	1.29688	-4.70253	-13.57042	-30.69619	26.08358	0.12988	10.05701	2.45054	-5.35173	0.42072	0.15878	-0.13006	8.30080	2.79343	-13.96941	0.62868	-0.00370	-0.16673	5.74911	-5.25051	-170.59773	0.69905	156.12453	18.12021	3.48813	-0.75981	-0.11051	0.24303	-0.04136	7.15204	-2.97913	-3.55568	0.17023	0.08887	0.03235	-2.52663	15.19380	4.43780	0.11734	0.02974	-0.00146	12.57003	7.01255	170.68973	-1.13515	169.69392	2.20600	-5.07856	-9.09340	-18.02820	-1.33781	-0.05101	15.34328	1.41293	-4.55173	0.21330	-0.06332	0.09522	13.74978	4.50228	-15.36583	0.84678	-0.03192	-0.01795	7.65789	-4.38397	11.43834	-1.27041	-17.81187	16.73652	0.72351	1.19012	-0.06217	0.00620	-0.01849	5.32048	-2.29486	-4.04282	-0.02171	-0.00462	-0.00767	-2.64893	15.48708	5.44038	0.05260	0.00489	0.00563	13.31233	7.49923	-17.70622	0.67500	-16.60829
83	1.51653	-4.24005	-13.00502	-29.16968	27.38567	0.12416	10.20285	2.53656	-5.92361	0.42286	0.17763	-0.11705	8.44692	2.68235	-13.84613	0.62995	0.00587	-0.16827	5.95520	-4.86244	-170.67824	0.73711	156.12741	17.90621	3.38244	-0.74210	-0.10041	0.21861	-0.03581	7.01109	-3.02899	-3.54852	0.15034	0.07990	0.04331	-2.61255	15.29963	4.75504	0.10987	0.02331	0.00226	12.49089	6.95042	170.33932	-1.12254	169.64714	2.14287	-5.24748	-8.80182	-16.47300	-4.36225	-0.01563	15.08882	1.40629	-4.66665	0.17107	-0.08636	0.06491	13.72634	4.70394	-15.13971	0.84084	-0.04185	0.02717	7.94721	-4.44035	10.93386	-1.34985	-17.88016	16.57496	0.67407	1.46118	-0.02662	-0.02695	-0.00688	5.19918	-2.36922	-4.34390	-0.05405	-0.02491	-0.00590	-2.66829	15.34335	5.39283	0.05398	0.00758	0.00061	13.30546	7.48714	-17.85460	0.55390	-16.82859
84	1.72260	-3.84461	-12.43380	-28.47037	27.67881	0.11191	10.32009	2.70017	-6.56383	0.42961	0.18601	-0.10102	8.59211	2.54107	-13.65026	0.63125	0.00460	-0.17225	6.17770	-4.51680	-170.76144	0.77331	156.13136	17.70559	3.27508	-0.65705	-0.09613	0.19619	-0.03093	6.82550	-3.01052	-3.62245	0.13557	0.07912	0.04924	-2.72720	15.39774	5.10802	0.09485	0.02232	0.00523	12.44695	6.93640	169.97121	-1.11638	169.59970	2.19160	-5.36879	-8.41608	-15.27863	-5.32224	0.02900	14.90103	1.37182	-4.85627	0.13655	-0.09109	0.03150	13.67768	4.90232	-14.93731	0.83604	-0.03826	0.05868	8.25961	-4.48279	10.42945	-1.44354	-17.95135	16.43486	0.66395	1.66323	-0.06649	-0.06285	-0.01550	5.21854	-2.46637	-4.60462	-0.02406	-0.04980	0.00290	-2.62286	15.16169	5.29286	0.01320	-0.00410	-0.00073	13.25754	7.49273	-18.00344	0.40273	-17.12223
85	1.90896	-3.53948	-11.85803	-28.07220	28.52451	0.09837	10.41053	2.91284	-7.23029	0.43415	0.20362	-0.08702	8.74109	2.39402	-13.42755	0.63503	0.01472	-0.17877	6.41219	-4.23747	-170.84923	0.80738	156.13397	17.52368	3.16941	-0.49856	-0.07174	0.17053	-0.02045	6.60575	-2.94828	-3.75577	0.10335	0.07344	0.04352	-2.86246	15.49221	5.45821	0.09744	0.01945	0.00919	12.43527	6.96229	169.59282	-1.11180	169.55110	2.37150	-5.43159	-7.98152	-13.83033	-5.79117	0.06494	14.81440	1.29298	-5.09159	0.10326	-0.09624	0.00690	13.61436	5.09397	-14.76912	0.83045	-0.03793	0.07766	8.58753	-4.51241	9.95193	-1.54936	-18.02590	16.30384	0.71789	1.80023	-0.08262	-0.09324	-0.01900	5.35859	-2.60266	-4.83853	-0.01849	-0.07043	0.00564	-2.54096	14.95738	5.14747	0.00885	-0.00760	-0.00059	13.16462	7.53018	-18.17463	0.21242	-17.51618
86	2.07433	-3.32803	-11.29116	-28.10925	26.81709	0.08395	10.48389	3.11982	-7.86528	0.43138	0.19945	-0.07627	8.89723	2.27537	-13.23404	0.63984	0.01803	-0.18552	6.65040	-4.04080	-170.93999	0.83893	156.13315	17.35736	3.06375	-0.26430	-0.04417	0.14889	-0.01137	6.35878	-2.87612	-3.93141	0.06895	0.07257	0.03207	-3.01206	15.59025	5.77021	0.10008	0.02594	0.01368	12.44734	7.00871	169.21709	-1.10383	169.50021	2.64919	-5.45023	-7.55825	-13.21420	-4.71659	0.08468	14.81366	1.18304	-5.33813	0.08423	-0.09153	-0.00321	13.54365	5.27869	-14.63360	0.82470	-0.03604	0.08810	8.92257	-4.53085	9.52801	-1.66473	-18.10406	16.16845	0.84708	1.88908	-0.09018	-0.08335	-0.02165	5.58904	-2.78103	-5.06697	-0.02320	-0.06664	0.01031	-2.45864	14.73830	4.95384	0.01773	-0.00580	-0.00033	13.02401	7.60718	-18.38608	-0.02838	-18.03875
87	2.21216	-3.19784	-10.76223	-29.81588	23.51498	0.06756	10.54895	3.27762	-8.42022	0.43467	0.17700	-0.06895	9.06034	2.21020	-13.10308	0.64798	0.01803	-0.19071	6.87844	-3.92630	-171.02722	0.86706	156.12729	17.19984	2.95313	0.04066	-0.04658	0.11092	-0.01123	6.09202	-2.82189	-4.14032	0.05581	0.05277	0.02749	-3.17068	15.69358	6.02301	0.08686	0.01771	0.01523	12.47254	7.05340	168.85823	-1.08811	169.44562	2.95873	-5.45202	-7.21032	-11.33642	-4.89747	0.07593	14.84833	1.06920	-5.55979	0.05453	-0.09592	-0.00304	13.46927	5.45777	-14.52194	0.83342	-0.03311	0.09486	9.25704	-4.54064	9.18058	-1.78683	-18.18477	16.02637	1.04184	1.94495	-0.12146	-0.07385	-0.02970	5.89016	-2.98304	-5.30480	-0.00826	-0.06783	0.00466	-2.40562	14.51148	4.69935	0.00963	-0.01384	0.00069	12.83474	7.72420	-18.64915	-0.32664	-18.71751
88	2.31092	-3.12856	-10.30824	-31.90785	22.54030	0.04252	10.60892	3.37182	-8.86769	0.44414	0.16981	-0.06156	9.22672	2.20542	-13.03438	0.64472	0.02009	-0.18774	7.08103	-3.87679	-171.10306	0.89086	156.11566	17.04681	2.83287	0.39910	-0.03796	0.07381	-0.00875	5.81637	-2.79894	-4.37650	0.02911	0.03387	0.01447	-3.33281	15.79497	6.21389	0.08624	0.01758	0.01741	12.50223	7.07980	168.52733	-1.06161	169.38556	3.24176	-5.45994	-6.97717	-9.56977	-4.40466	0.05683	14.86997	0.97485	-5.73761	0.03786	-0.09632	-0.00040	13.39335	5.63264	-14.42424	0.82862	-0.03657	0.09689	9.58503	-4.54476	8.92482	-1.91294	-18.26487	15.88641	1.27496	1.97952	-0.19563	0.08453	-0.04558	6.26091	-3.16999	-5.57072	0.02707	0.01531	-0.01859	-2.39522	14.28926	4.37405	-0.00919	-0.00151	-0.00156	12.59760	7.87631	-18.96698	-0.67759	-19.57684
