frame,time,Gastrocnemius Medialis,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius,External Oblique
189.0,10.5739,0.176571,0.169466,0.136609,0.037367,0.105978,0.379234,0.0,0.00440486,0.0,0.351598,0.0
190.0,10.6073,0.24072,0.222396,0.116205,0.0494086,0.137314,0.482439,0.0,0.0,0.0264938,0.370569,0.0
191.0,10.6406,0.277117,0.19973,0.249948,0.059956,0.166645,0.519882,0.0,0.0,0.0363484,0.392657,0.0
192.0,10.6739,0.23671,0.00723036,0.302859,0.0,0.0783131,0.700819,0.0,0.0,0.0,0.48419,0.0
193.0,10.7073,0.246015,0.0443349,0.309423,0.0,0.174032,0.801612,0.0,0.0,0.0,0.640619,0.0749146
194.0,10.7406,0.633593,0.0,0.397206,0.0,0.0,0.572661,0.0,0.109032,0.0344226,0.659521,0.143807
195.0,10.7739,0.658953,0.0,0.438489,0.0,0.0,0.264292,0.0,0.188695,0.0215989,0.51473,0.0259523
196.0,10.8073,0.506025,0.271132,0.541788,0.0,0.0,0.136339,0.0,0.0984039,0.0,0.522171,0.0326572
197.0,10.8406,0.288235,0.0840956,0.320711,0.0235695,0.0907963,0.0,0.105247,0.00352587,0.0,0.32999,0.0218274
198.0,10.8739,0.32038,0.0444002,0.302133,0.0797793,0.260632,0.0,0.0538853,0.0,0.0,0.364246,0.0
199.0,10.9073,0.0,0.166613,0.125989,0.0,0.206272,0.0774179,0.0,0.0118257,0.0,0.0853661,0.0296363
200.0,10.9406,0.0,0.20408,0.105898,0.0,0.176591,0.111631,0.0,0.00305625,0.0,0.0580136,0.0403118
201.0,10.9739,0.0,0.0940026,0.0,0.0,0.0320887,0.0737892,0.0,0.0,0.0,0.0826088,0.106008
202.0,11.0073,0.0,0.148048,0.0,0.0,0.0,0.053206,0.00046925,0.0108622,0.00579058,0.236673,0.141473
203.0,11.0406,0.0,0.215793,0.0,0.0,0.0,0.0,0.0507091,0.0375595,0.0231614,0.193,0.0372697
204.0,11.0739,0.0,0.585081,0.0,0.0,0.0,0.0,0.032742,0.0873597,0.392398,0.0290573,0.0701785
205.0,11.1073,0.0198809,0.590047,0.0,0.0,0.0,0.0,0.013302,0.17079,0.441834,0.0,0.0076599
206.0,11.1406,0.0229834,0.487134,0.0,0.0,0.0,0.0,0.0209059,0.260804,0.419022,0.0,0.0409038
207.0,11.1739,0.0170547,0.323878,0.0,0.0,0.0,0.0,0.0,0.285179,0.306189,0.00256645,0.0353133
208.0,11.2073,0.03006,0.371046,0.0,0.0,0.0,0.0,0.0788818,0.227246,0.0104238,0.0,0.0116003
209.0,11.2406,0.0425392,0.320688,0.0,0.0,0.0,0.0,0.0672311,0.378543,0.0,0.107659,0.000765934
210.0,11.2739,0.0252815,0.0772072,0.0,0.0,0.0,0.0,0.118557,0.223835,0.0248414,0.138859,0.0
211.0,11.3073,0.0,0.989142,0.0,0.0,0.0,0.0,0.022246,0.437963,0.223774,0.129213,0.0
212.0,11.3406,0.0,0.949324,0.0,0.0353923,0.128044,0.0162887,0.0341317,0.0139353,0.0,0.0393401,0.0
213.0,11.3739,0.0,0.463543,0.0,0.061033,0.233878,0.0637945,0.0,0.00514676,0.0,0.0929402,0.165888
