frame,time,Gastrocnemius Medialis,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius,External Oblique
171.0,16.0967,0.0,0.0824669,0.0,0.0,0.0,0.0,0.289933,0.0,0.0,0.0595587,0.0
172.0,16.13,0.0,0.0473196,0.0407476,0.0511038,0.259223,0.285923,0.0,0.0,0.201439,0.0,0.178668
173.0,16.1633,0.18013,0.76433,0.693422,0.0709936,0.251395,0.0148,0.0570096,0.00755281,0.00104267,0.0420081,0.0452308
174.0,16.1967,0.402343,0.48539,0.462682,0.0349918,0.110983,0.0941414,0.000974967,0.0130324,0.0,0.349342,0.0
175.0,16.23,0.276686,0.629456,0.574529,0.0521727,0.182527,0.790878,0.0,0.0,0.140203,0.477841,0.104865
176.0,16.2633,0.275886,0.20986,0.567155,0.0,0.0,0.621516,0.0,0.0,0.250255,0.296129,0.0
177.0,16.2967,0.508029,0.589348,0.649842,0.0130249,0.0,0.5026,0.0,0.0498807,0.070852,0.509215,0.110322
178.0,16.33,0.669119,0.444633,0.622012,0.0,0.0,0.431317,0.0,0.308776,0.0972816,0.642918,0.0928092
179.0,16.3633,0.645287,0.312528,0.624441,0.0147397,0.0,0.51314,0.0,0.10953,0.0157261,0.74457,0.0710218
180.0,16.3967,0.388238,0.301271,0.539628,0.0540641,0.200107,0.26661,0.0,0.0616267,0.00342844,0.55669,0.0
181.0,16.43,0.0,0.940478,0.0,0.0511858,0.23298,0.0,0.226368,0.0715799,0.0259222,0.353758,0.0685607
182.0,16.4633,0.0,0.430858,0.0527337,0.0168615,0.377067,0.0817456,0.0,0.0,0.0,0.306314,0.0584452
183.0,16.4967,0.0,0.193689,0.0222061,0.0,0.0645965,0.338924,0.0,0.0,0.0346743,0.0344557,0.0859252
184.0,16.53,0.293894,0.46014,0.0114906,0.0769924,0.425265,0.55227,0.0,0.0,0.0,0.0,0.10053
185.0,16.5633,0.0103978,0.404452,0.0,0.0,0.00234153,0.268331,0.0,0.0,0.37003,0.0,0.196768
186.0,16.5967,0.0,0.563096,0.0,0.0,0.0,0.0,0.0,0.0561662,0.355818,0.0,0.10309
187.0,16.63,0.0,0.566022,0.0,0.0,0.0,0.0,0.0,0.319152,0.482392,0.0,0.100888
188.0,16.6633,0.0697746,0.226419,0.0,0.0,0.0,0.0,0.373017,0.484791,0.120275,0.0669143,0.0884167
189.0,16.6967,0.0218271,0.0666748,0.0,0.0,0.0,0.0,0.435585,0.296819,0.0266927,0.129338,0.0307466
190.0,16.73,0.0,0.0568156,0.0,0.0,0.0,0.0,0.230855,0.131984,0.0206028,0.0615675,0.0
191.0,16.7633,0.0,0.0610356,0.0,0.0,0.0,0.0,0.192898,0.115083,0.00534139,0.052253,0.0
192.0,16.7967,0.0,0.0616889,0.0,0.0,0.0,0.00123967,0.0120895,0.0665276,0.0238212,0.0122782,0.0
193.0,16.83,0.0,0.0630666,0.0,0.0,0.0,0.00983833,0.0277838,0.0598933,0.097331,0.0,0.00625971
194.0,16.8633,0.011591,0.162929,0.00135159,0.0,0.0,0.0271599,0.0,0.0795862,0.0599367,0.0271592,0.063627
195.0,16.8967,0.668556,0.421644,0.0718486,0.0,0.053884,0.411091,0.0288036,0.030823,0.0,0.217574,0.168484
196.0,16.93,0.0369973,0.272061,0.0,0.0,0.0,0.0927477,0.0,0.157958,0.0600212,0.369799,0.0
197.0,16.9633,0.315866,0.0318083,0.138255,0.0,0.0,0.0,0.0,0.26535,0.0,0.546416,0.0
198.0,16.9967,0.00739355,0.118834,0.0,0.0,0.0639112,0.301031,0.0,0.0,0.0788393,0.000276573,0.0363206
199.0,17.03,0.289785,0.412743,0.20305,0.0690404,0.183902,0.103004,0.00365944,0.00422307,0.0,0.322392,0.0215609
200.0,17.0633,0.183585,0.571213,0.408122,0.0715431,0.240225,0.314904,0.0,0.0,0.0125866,0.22316,0.0104911
201.0,17.0967,0.165226,0.595672,0.435132,0.0666227,0.238608,0.676155,0.0,0.0,0.0919668,0.432501,0.0682928
202.0,17.13,0.166982,0.623887,0.525708,0.0701173,0.249219,0.662271,0.0,0.0,0.0933936,0.43,0.0487671
203.0,17.1633,0.432017,0.332214,0.592174,0.0096719,0.0,0.614336,0.0,0.0391689,0.0797941,0.644643,0.113823
204.0,17.1967,0.654194,0.161444,0.563344,0.00220035,0.0,0.572572,0.0,0.240446,0.086447,0.764548,0.171644
205.0,17.23,0.672548,0.0741098,0.634659,0.0,0.0,0.53088,0.0,0.336075,0.0,0.897866,0.0830202
206.0,17.2633,0.504,0.152889,0.576417,0.0673206,0.200579,0.332939,0.0,0.107567,0.0,0.784436,0.03996
207.0,17.2967,0.0632345,0.164725,0.0,0.0675655,0.225556,0.105055,0.013774,0.0155227,0.0,0.204639,0.00106078
208.0,17.33,0.0,0.138144,0.0883294,0.00559747,0.215918,0.268405,0.0,0.0,0.0,0.050665,0.0
209.0,17.3633,0.00547563,0.316601,0.0323237,0.0,0.199013,0.0555053,0.0795455,0.0,0.0,0.0198446,0.67672
210.0,17.3967,0.0276679,0.560627,0.0,0.0,0.022873,0.249754,0.0,0.0,0.408002,0.0,0.13526
211.0,17.43,0.064335,0.131404,0.0,0.0171439,0.154281,0.426986,0.0,0.0,0.0,0.156049,0.201161
212.0,17.4633,0.0,0.36199,0.0,0.0,0.0,0.288331,0.0,0.0,0.320083,0.0,0.219091
213.0,17.4967,0.0,0.523905,0.0,0.0,0.0,0.0,0.0,0.195944,0.395059,0.0,0.093158
214.0,17.53,0.0,0.390183,0.00384201,0.0,0.0130055,0.0,0.249566,0.0945227,0.0536495,0.0164749,0.103417
215.0,17.5633,0.0,0.61945,0.0,0.0327748,0.120331,0.0,0.167655,0.0500658,0.0844171,0.0182984,0.0528783
216.0,17.5967,0.0,0.784669,0.00804889,0.0197094,0.194426,0.199689,0.0,0.0,0.0762935,0.0,0.0240253
217.0,17.63,0.0,0.106444,0.00140921,0.0,0.0244608,0.0,0.0,0.0,0.0386525,0.0,0.00944588
218.0,17.6633,0.0,0.120225,0.010499,0.0,0.00623575,0.0,0.0,0.0,0.125405,0.0,0.0
